1146,0
1146,0
1146,0
1146,0
971,0
893,0339842602606
893,0339842602606
1053,4500075773767
1053,4500075773767
810,613776263308
608,48935434762
608,48935434762
581,6453060663371
550,968378297368
580,9683782973678
580,9683782973678
580,9683782973678
580,9683782973678
580,9683782973678
530,968378297368
530,968378297368
530,968378297368
530,968378297368
530,968378297368
530,968378297368
530,968378297368
530,968378297368
530,968378297368
530,968378297368
435,96837829736796
435,96837829736796
435,96837829736796
435,96837829736796
435,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
270,96837829736796
220,96837829736796
220,96837829736796
464,6030134238589
557,0904461612089
489,14138574276706
384,14138574276706
384,14138574276706
384,14138574276706
384,14138574276706
384,14138574276706
379,14138574276706
379,14138574276706
379,14138574276706
379,14138574276706
379,14138574276706
384,14138574276706
384,14138574276706
384,14138574276706
384,14138574276706
384,14138574276706
339,14138574276706
339,14138574276706
339,14138574276706
339,14138574276706
339,14138574276706
289,14138574276706
289,14138574276706
289,14138574276706
289,14138574276706
289,14138574276706
239,14138574276708
239,14138574276708
239,14138574276708
239,14138574276708
239,14138574276708
239,14138574276708
239,14138574276708
239,14138574276708
239,14138574276708
239,14138574276708
189,14138574276708
189,14138574276708
189,14138574276708
189,14138574276708
189,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
119,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
124,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
74,14138574276708
19,141385742767085
19,141385742767085
19,141385742767085
19,141385742767085
19,141385742767085
-30,858614257232915
-30,858614257232915
-30,858614257232915
-30,858614257232915
-30,858614257232915
-30,858614257232915
-30,858614257232915
-30,858614257232915
-30,858614257232915
-30,858614257232915
-25,858614257232915
-25,858614257232915
-25,858614257232915
-25,858614257232915
247,56745508843304
247,56745508843304
247,56745508843304
247,56745508843304
247,56745508843304
247,56745508843304
227,567455088433
227,567455088433
227,567455088433
227,567455088433
227,567455088433
127,56745508843301
127,56745508843301
127,56745508843301
127,56745508843301
127,56745508843301
127,56745508843301
127,56745508843301
127,56745508843301
127,56745508843301
127,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
72,56745508843301
67,56745508843301
67,56745508843301
67,56745508843301
67,56745508843301
67,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
62,56745508843301
32,56745508843301
32,56745508843301
32,56745508843301
32,56745508843301
32,56745508843301
37,56745508843301
37,56745508843301
37,56745508843301
37,56745508843301
37,56745508843301
17,567455088433007
17,567455088433007
17,567455088433007
17,567455088433007
17,567455088433007
17,567455088433007
17,567455088433007
17,567455088433007
17,567455088433007
17,567455088433007
-27,432544911566993
 
